,loan_paid_back,education_level,monthly_income,employment_status,debt_to_income_ratio,credit_score,loan_amount,interest_rate,loan_term,installment,num_of_open_accounts,total_credit_limit,current_balance,delinquency_history,public_records,num_of_delinquencies,income_to_loan_ratio,utilization_ratio,education_encoded,employment_encoded
845,1,Bachelor's,2263.84,Employed,0.07,798,34845.84,8.97,60,722.84,3,39237.48,22893.3,3,0,3,0.7796075514322515,7.001458809281329,0,0
846,1,Bachelor's,1947.63,Employed,0.19,696,12859.08,8.01,60,260.8,1,35998.08,17772.07,2,0,3,1.8175141611997128,5.924339298095898,0,0
847,0,Bachelor's,1278.24,Employed,0.37,599,20263.51,13.77,36,690.3,3,14381.56,13655.13,1,0,1,0.7569705347197994,11.39386547773677,0,0
848,1,Master's,4665.92,Employed,0.19,559,16671.81,17.53,36,598.8,5,72561.71,36458.75,8,0,8,3.3584259897395663,6.029419648461977,2,0
849,1,Bachelor's,7643.28,Employed,0.01,631,10006.27,10.11,36,323.39,4,79123.57,67404.12,4,0,5,9.166188799622637,10.222610531855423,0,0
850,0,Bachelor's,6109.54,Employed,0.18,698,500.0,10.69,36,16.3,4,108653.16,40011.67,1,0,1,146.62895999999998,4.419015885041907,0,0
851,1,Bachelor's,1483.96,Employed,0.3,643,20706.59,12.77,36,695.4,9,28266.72,19706.73,1,0,1,0.8599928814932831,8.366048837643703,0,0
852,1,Other,6430.36,Employed,0.07,626,18795.01,13.16,60,429.19,4,58421.44,38656.76,1,0,4,4.105574830766251,7.940254810562697,3,0
853,0,High School,2746.58,Unemployed,0.33,666,17641.83,14.09,60,411.32,4,34192.89,28899.13,4,0,5,1.8682279559433457,10.142154114495733,1,4
854,1,Bachelor's,7316.99,Self-employed,0.26,725,31298.97,12.46,60,703.53,7,94052.91,35113.62,1,0,1,2.8053280986562816,4.480068080828121,0,2
855,0,Bachelor's,3813.8,Unemployed,0.2,751,5911.81,8.59,36,186.87,5,70531.79,48161.14,3,0,3,7.741385464011868,8.19394602065253,0,4
856,1,High School,3653.32,Employed,0.14,677,19991.58,15.47,60,480.54,1,35811.13,12484.48,3,0,3,2.192915217306486,4.183441293251568,1,0
857,1,Bachelor's,3712.47,Self-employed,0.16,754,12937.21,11.02,36,423.67,6,58095.39,36263.44,0,0,1,3.443527623034642,7.490461463465518,0,2
858,1,Bachelor's,1095.28,Employed,0.15,635,30859.22,11.84,36,1022.61,9,21555.93,9520.36,2,0,3,0.4259135519303469,5.299902161493381,0,0
859,1,Bachelor's,1418.03,Self-employed,0.17,694,15832.01,8.31,36,498.38,7,24024.23,2806.98,3,0,3,1.0748073049473819,1.4020744889638503,0,2
860,1,High School,2078.54,Self-employed,0.55,652,29516.62,16.74,36,1048.53,10,47083.61,22816.0,3,0,3,0.8450317143358556,5.815017157775285,1,2
861,1,Bachelor's,2431.9,Employed,0.05,670,500.0,9.23,36,15.95,2,23769.7,12847.37,2,0,2,58.36560000000001,6.4859228345330395,0,0
862,1,High School,3246.44,Employed,0.21,636,4118.72,11.86,36,136.53,9,52972.03,22192.4,5,0,5,9.458589076217853,5.02734745109825,1,0
863,1,Bachelor's,2292.89,Unemployed,0.06,691,5177.58,8.62,60,106.53,3,43900.93,40773.92,0,0,1,5.31419698005632,11.145254553832913,0,4
864,1,Bachelor's,2234.05,Employed,0.17,753,9547.31,10.36,60,204.55,3,21154.65,19921.41,0,0,1,2.8079741833039886,11.300443164977912,0,0
865,1,Master's,6367.44,Employed,0.05,619,2828.22,12.99,36,95.28,5,99522.12,49037.35,2,0,2,27.016738443261133,5.912737791357339,2,0
866,0,High School,6808.69,Student,0.32,691,40166.88,12.51,60,903.88,4,80766.45,20379.02,1,0,2,2.0341206486538166,3.0278443586414903,1,3
867,0,Bachelor's,4351.63,Employed,0.05,623,2839.96,14.74,36,98.09,4,43157.11,16145.48,3,0,3,18.387427991943547,4.489312653233731,0,0
868,1,Bachelor's,1959.28,Self-employed,0.09,644,500.0,16.97,36,17.82,5,25449.83,13650.0,1,0,1,47.02272,6.436192304624432,0,2
869,1,Bachelor's,3891.3,Retired,0.09,797,11078.03,13.02,36,373.37,5,64374.84,9004.69,1,0,2,4.215153777341278,1.6785483272657455,0,1
870,1,Master's,6524.87,Employed,0.05,677,500.0,8.56,60,10.27,3,115173.95,38543.97,0,0,0,156.59688,4.015904985458952,2,0
871,1,Master's,2611.13,Employed,0.19,723,4853.7,10.41,60,104.11,2,48350.42,19964.37,2,0,2,6.45560294208542,4.95491952293279,2,0
872,1,Master's,6772.29,Employed,0.04,646,18362.44,16.83,60,454.68,7,98307.15,26219.98,2,0,3,4.42574516240761,3.2005785947410748,2,0
874,1,PhD,5434.9,Employed,0.13,555,3110.62,15.48,36,108.56,4,46384.95,41268.41,2,0,2,20.966495425349287,10.676327558831044,4,0
875,0,Bachelor's,4389.85,Unemployed,0.2,666,16348.8,15.37,60,392.12,3,31472.55,12390.27,4,0,6,3.2221447445684093,4.724219677147228,0,4
876,1,High School,3726.64,Retired,0.05,752,27521.8,15.09,36,955.27,5,61619.99,29520.37,0,0,0,1.6248820934677237,5.748855850187577,1,1
877,1,Bachelor's,4427.03,Employed,0.21,684,16349.4,11.26,60,357.6,2,72581.06,53125.1,5,0,6,3.249315571213623,8.78329966522947,0,0
878,0,Bachelor's,3889.98,Self-employed,0.42,645,8607.22,11.21,36,282.65,5,62434.91,32466.28,3,0,4,5.42332599840599,6.240024370980914,0,2
879,1,High School,1451.96,Self-employed,0.1,741,1041.98,9.41,36,33.33,9,19477.9,7406.37,3,0,4,16.721549357953126,4.562937482993546,1,2
880,1,Other,6723.33,Employed,0.46,598,14591.41,14.89,36,505.03,6,78288.38,21776.89,1,0,1,5.529277842237316,3.337949769812582,3,0
881,0,Bachelor's,3185.92,Employed,0.22,749,5241.79,11.45,60,115.15,2,29704.11,4103.29,1,0,1,7.293508515220946,1.6576655553726403,0,0
884,0,High School,2603.21,Unemployed,0.23,684,18510.5,10.03,60,393.57,3,49691.34,13030.57,1,0,1,1.6876108154831042,3.1467623936082223,1,4
885,1,Other,3421.66,Employed,0.08,730,1178.33,7.46,60,23.59,3,55427.85,41625.62,1,0,1,34.84585812123938,9.01184945834991,3,0
886,0,Master's,2337.69,Employed,0.28,639,21975.51,13.45,60,505.09,7,40508.9,23258.88,4,0,4,1.2765246403837727,6.890005899938038,2,0
887,1,Bachelor's,1708.09,Unemployed,0.11,750,17173.11,8.57,36,542.67,3,25693.19,7907.43,3,0,3,1.1935566708650907,3.6931638305714474,0,4
888,1,Bachelor's,2923.72,Employed,0.06,850,11894.56,10.91,36,388.91,4,50225.85,5009.54,1,0,1,2.949637481336006,1.196883278232225,0,0
889,1,Master's,3086.3,Employed,0.41,699,19427.97,15.13,60,463.52,4,59212.62,28458.22,6,0,6,1.9063031289424477,5.767328653925464,2,0
890,1,Bachelor's,1384.1,Employed,0.06,628,32290.24,18.26,60,824.53,3,15684.76,9397.25,0,0,0,0.5143721446480422,7.189590404953599,0,0
891,1,High School,1546.82,Employed,0.08,760,4118.47,14.05,36,140.86,11,24980.59,4528.57,1,1,2,4.506974677489456,2.1754025825651033,1,0
892,1,Bachelor's,508.36,Student,0.13,724,11091.64,13.38,36,375.75,5,12645.1,5280.46,2,0,2,0.549992607044585,5.011073063874544,0,3
893,1,Bachelor's,1500.98,Employed,0.04,768,500.0,11.96,36,16.6,5,29012.63,6189.67,0,0,0,36.023520000000005,2.560127778832874,0,0
894,1,Other,5025.12,Employed,0.14,655,6011.77,11.69,36,198.79,4,64656.28,18724.45,1,0,1,10.03056337817315,3.475198387534823,3,0
895,1,Master's,7194.15,Self-employed,0.06,820,23882.57,8.81,36,757.35,3,103648.51,24983.11,1,0,3,3.6147617279044923,2.892442158599289,2,2
896,1,Bachelor's,927.37,Employed,0.07,686,11573.44,11.75,36,383.02,4,18917.03,2813.98,1,0,1,0.9615498935493683,1.7850455383323918,0,0
897,0,High School,1354.27,Employed,0.18,654,15829.5,14.44,36,544.4,6,21947.8,2608.73,4,0,4,1.0266426608547332,1.426327923527643,1,0
898,1,Bachelor's,6318.31,Employed,0.21,664,3869.34,12.72,36,129.85,5,64847.33,54794.91,2,0,2,19.59500069779342,10.139799433531033,0,0
899,1,Bachelor's,1813.34,Employed,0.01,603,14393.77,15.2,36,500.38,3,30653.99,8372.48,3,0,3,1.5117707174701276,3.2775426624723236,0,0
900,1,High School,2294.72,Employed,0.31,695,500.0,14.45,60,11.75,3,33009.48,15015.49,1,0,1,55.07328,5.458610072015675,1,0
901,1,Bachelor's,2003.36,Retired,0.17,685,8500.17,12.8,36,285.59,2,30136.18,8671.94,3,0,5,2.8282163768489337,3.4531012225172533,0,1
902,1,Master's,5246.21,Employed,0.09,640,22760.26,12.77,36,764.36,5,94047.39,67530.81,1,0,3,2.7659842198639213,8.616610413111943,2,0
903,0,High School,8261.0,Employed,0.48,651,23217.23,15.16,36,806.65,6,128711.76,116922.24,6,0,6,4.269760001516116,10.900844491598905,1,0
904,1,Master's,3163.03,Unemployed,0.04,819,1546.36,10.14,36,50.0,6,36092.92,33308.88,0,0,1,24.545616803331697,11.074375805559649,2,4
905,1,High School,2325.5,Employed,0.06,681,500.0,12.05,60,11.13,2,23144.92,8953.66,2,0,2,55.812,4.64222473009196,1,0
906,1,High School,2650.18,Employed,0.23,562,6887.14,14.33,60,161.43,7,28544.21,25603.34,5,0,5,4.617614858998074,10.76365679764828,1,0
907,1,High School,5167.79,Employed,0.29,569,33462.01,17.76,36,1205.71,5,55356.2,22793.3,0,0,0,1.8532502978751124,4.941083383613759,1,0
908,1,Bachelor's,4147.22,Unemployed,0.08,741,15595.34,12.36,36,520.67,5,42853.79,6786.36,2,0,3,3.1911224763294674,1.9003294691087997,0,4
909,1,Other,2603.8,Employed,0.16,739,19872.54,14.27,60,465.19,3,43627.86,28307.53,1,0,2,1.5723002696182773,7.786088063911454,3,0
910,1,Master's,2948.0,Employed,0.11,671,2250.69,12.47,36,75.26,6,38174.47,2726.9,2,0,4,15.717846527065033,0.857190682673525,2,0
911,1,High School,1967.21,Employed,0.17,655,27033.35,16.89,36,962.33,9,35783.06,3643.91,3,0,3,0.8732369462164328,1.2220005779270975,1,0
912,1,High School,2026.19,Employed,0.39,734,1151.67,6.48,36,35.29,4,37292.76,32399.69,2,0,3,21.112193597124175,10.425516373687545,1,0
913,1,Bachelor's,1307.71,Employed,0.08,638,21988.82,15.89,36,771.87,7,23612.7,6054.5,3,0,5,0.7136590321808992,3.0769035307271086,0,0
914,1,High School,6017.77,Employed,0.03,633,14322.13,14.86,60,339.67,6,114103.73,42466.54,2,0,2,5.042074049041589,4.466098347529918,1,0
915,1,Master's,777.92,Retired,0.17,614,8630.47,14.99,36,299.14,4,12258.45,6052.25,2,0,2,1.0816375006227934,5.924647895941167,2,1
916,1,High School,3577.55,Self-employed,0.07,750,13434.54,11.85,60,297.83,4,33848.99,7423.22,4,0,4,3.195539259252643,2.631648388917956,1,2
917,0,High School,2978.17,Unemployed,0.19,746,5689.28,13.85,36,194.03,7,45426.31,10727.9,1,0,1,6.281645480623207,2.8339259781391,1,4
918,1,Bachelor's,2860.34,Employed,0.05,755,29913.6,10.47,60,642.52,3,30939.69,28432.38,2,0,2,1.1474406290115533,11.02753647499377,0,0
919,0,Master's,2095.88,Unemployed,0.27,802,20570.71,6.23,36,627.95,3,32230.97,7770.75,3,0,3,1.2226393741392496,2.893149042675414,2,4
920,1,High School,2537.05,Employed,0.14,776,9943.03,11.06,36,325.8,4,37845.12,15748.64,2,0,3,3.0619036651805334,4.993607630257216,1,0
922,1,Bachelor's,3162.01,Employed,0.12,693,22427.04,11.8,36,742.76,3,25603.95,19711.8,4,0,4,1.6918915737431244,9.238480781285698,0,0
923,1,Bachelor's,3334.28,Employed,0.18,571,15404.06,11.63,36,508.92,11,69245.83,26806.41,2,0,2,2.5974554760238537,4.645433811682234,0,0
924,1,Other,3398.25,Retired,0.28,652,23490.07,12.18,36,782.23,4,54803.29,38163.62,1,0,2,1.7360101523750249,8.356495385587253,3,1
925,1,High School,1986.62,Employed,0.31,679,18256.25,11.07,36,598.29,0,34001.25,7864.58,4,0,5,1.3058234851078396,2.775632072350281,1,0
926,1,High School,2152.34,Self-employed,0.31,656,21311.91,13.95,36,727.87,3,22314.38,7059.09,1,0,3,1.2119082710090274,3.7961655219638635,1,2
927,1,Bachelor's,4152.33,Employed,0.07,744,35034.46,9.84,60,741.62,4,50044.83,4413.39,1,0,2,1.4222556876857815,1.0582647598163488,0,0
928,1,High School,1827.65,Self-employed,0.15,671,13928.26,13.88,60,323.22,5,21205.07,18299.73,0,0,0,1.5746259762525974,10.355861121892076,1,2
929,1,Bachelor's,2855.78,Employed,0.51,602,26886.92,15.56,60,647.57,1,27435.69,21280.71,3,0,4,1.274573658864608,9.307894935392548,0,0
930,0,High School,6075.56,Employed,0.18,671,20267.31,14.42,60,476.01,3,104964.7,74410.96,2,0,2,3.59725686339233,8.506969676472186,1,0
931,1,PhD,2024.1,Employed,0.13,650,12936.05,10.71,60,279.39,3,15630.47,5210.3,1,0,2,1.877636527378914,4.00011004147668,4,0
932,0,Bachelor's,2833.45,Unemployed,0.08,686,18821.85,11.93,36,624.53,3,21111.35,19191.39,1,0,1,1.8064855473824304,10.908666665087738,0,4
933,1,Master's,2562.07,Retired,0.31,659,7604.07,11.96,36,252.42,7,43419.44,23179.18,1,0,1,4.043208439690851,6.406120392156141,2,1
934,1,Other,4091.05,Self-employed,0.12,691,19590.86,12.96,60,445.35,12,66985.65,50795.8,1,0,2,2.5058930542099738,9.099704190375105,3,2
935,1,Other,3302.04,Unemployed,0.1,722,25982.51,12.07,60,578.89,7,28468.46,21269.75,2,0,2,1.525044347139672,8.965606147996766,3,4
936,1,Bachelor's,2007.68,Employed,0.25,729,12912.6,11.13,36,423.54,2,14802.12,9703.72,2,0,2,1.8657869058129268,7.866754221692567,0,0
937,1,Other,2198.17,Employed,0.14,671,2768.55,13.57,36,94.05,4,23445.15,16798.56,0,0,1,9.527745570786152,8.598056314418974,3,0
938,1,Bachelor's,2061.06,Self-employed,0.25,639,6154.92,13.97,36,210.27,4,33977.46,5183.14,4,0,4,4.0183657951687435,1.8305570810766905,0,2
939,1,High School,1963.75,Employed,0.24,773,9910.06,11.64,36,327.45,5,21986.47,13353.64,3,0,3,2.3778867130976,7.288285932211946,1,0
940,1,PhD,1056.37,Employed,0.1,615,21085.15,14.69,36,727.73,7,13921.16,3775.86,5,0,6,0.6012022679468725,3.2547804924302284,4,0
941,1,Bachelor's,3373.56,Retired,0.21,734,21157.99,8.43,36,667.22,5,64742.28,59618.65,2,0,2,1.9133537732081354,11.050333723186766,0,1
942,0,High School,2025.43,Employed,0.07,536,13869.39,15.87,36,486.72,5,27300.38,19843.31,2,0,2,1.7524317940442948,8.72221265784579,1,0
943,0,Master's,4045.15,Unemployed,0.05,588,16464.37,14.97,36,570.5,3,54158.13,24686.8,2,0,3,2.9482938004916073,5.469937754497801,2,4
944,0,Bachelor's,3183.82,Employed,0.16,623,11402.4,13.77,60,263.96,4,56601.6,5529.35,2,0,2,3.3506840665123137,1.1722672150610587,0,0
945,1,PhD,2412.79,Employed,0.02,663,23086.92,14.97,60,548.87,2,40074.81,15269.74,2,0,3,1.2541075206220667,4.572370524027438,4,0
946,1,Master's,2297.38,Employed,0.11,709,14517.48,9.79,36,467.01,4,22336.7,9553.17,1,1,2,1.898990733929029,5.132272896175353,2,0
947,1,Bachelor's,1370.33,Employed,0.31,686,500.0,11.7,60,11.05,1,18511.45,3530.94,2,0,3,32.88792,2.2889228018334595,0,0
948,1,High School,3270.42,Retired,0.11,686,6181.93,14.5,36,212.79,4,49495.79,34257.22,3,0,3,6.34834752253746,8.30548699192396,1,1
949,1,Master's,2879.0,Employed,0.24,728,21552.47,12.71,36,723.18,8,27865.95,12173.99,3,0,3,1.6029717243545634,5.242522863925328,2,0
950,1,Bachelor's,2082.16,Self-employed,0.31,816,16396.16,13.32,36,554.98,4,23244.39,19548.53,2,0,4,1.5238885202388852,10.091998972655338,0,2
951,1,High School,921.04,Employed,0.13,843,11268.31,9.94,36,363.28,10,24981.52,17529.93,1,0,2,0.9808462848466185,8.420590900793867,1,0
952,1,High School,2674.78,Employed,0.06,613,500.0,13.51,36,16.97,6,52819.72,45775.41,1,0,1,64.19472,10.399618172909664,1,0
953,0,High School,2796.8,Unemployed,0.13,653,22918.79,13.08,36,773.11,5,49771.56,44769.8,3,0,3,1.464370501235013,10.794067937593278,1,4
954,1,Bachelor's,5862.46,Employed,0.06,584,34419.57,13.52,36,1168.37,7,58326.75,4699.9,2,0,2,2.04388143140661,0.9669456981573634,0,0
955,1,High School,3095.21,Employed,0.04,754,32769.1,11.67,36,1083.25,5,35465.38,4953.9,1,0,1,1.133461706302584,1.6761923881825036,1,0
956,0,High School,6183.93,Unemployed,0.04,629,10715.84,13.49,60,246.51,4,88896.21,42360.1,2,0,3,6.924997013766537,5.718142539485091,1,4
957,1,Bachelor's,2075.3,Employed,0.17,755,12418.47,10.46,60,266.68,10,25349.96,5676.88,1,0,2,2.0053678110105353,2.6872847136642424,0,0
958,0,High School,2580.46,Employed,0.14,694,22866.12,11.78,60,506.11,1,45079.77,40489.34,2,0,2,1.3542096341661813,10.778051440812586,1,0
959,1,High School,1653.06,Student,0.11,725,15829.0,7.45,60,316.8,6,29797.62,18403.29,2,0,4,1.2531884515762208,7.411312715579299,1,3
960,1,PhD,2581.13,Retired,0.11,756,16158.53,11.03,60,351.57,6,31989.13,2049.06,2,0,3,1.916855060454138,0.7686586037194509,4,1
961,1,Bachelor's,4969.74,Employed,0.23,711,500.0,15.68,36,17.5,8,54986.36,13831.5,3,0,3,119.27376,3.018530413724422,0,0
962,1,Bachelor's,5055.77,Self-employed,0.08,532,7647.97,15.48,60,183.88,7,58208.9,15848.21,1,0,2,7.932724631503524,3.2671725457790814,0,2
963,1,Master's,3457.41,Employed,0.09,619,13166.06,15.5,36,459.64,9,39900.25,19024.37,2,0,2,3.151202409832554,5.721579188100325,2,0
964,1,High School,1350.01,Employed,0.23,776,30997.58,12.35,60,695.02,6,20079.08,18875.94,4,0,4,0.5226253146213349,11.280959087766966,1,0
965,0,Bachelor's,1302.42,Unemployed,0.18,706,30876.7,14.24,36,1058.9,6,27502.62,10014.4,1,0,2,0.5061758542849463,4.369503705465152,0,4
966,1,Bachelor's,2606.93,Self-employed,0.18,734,5004.91,9.91,36,161.28,10,45310.42,14813.65,0,0,1,6.25049401487739,3.923243262807981,0,2
967,0,Master's,2014.14,Employed,0.27,671,3922.33,14.17,60,91.61,10,25405.85,12635.56,3,0,4,6.162072033714654,5.968181344060522,2,0
968,1,Bachelor's,4505.12,Unemployed,0.09,800,30135.82,10.37,36,977.64,5,60121.78,38329.33,1,0,2,1.7939262976749928,7.65033836323542,0,4
969,1,High School,4021.0,Employed,0.13,801,25056.06,10.26,36,811.55,6,32723.53,10465.5,0,0,0,1.9257616720266473,3.8377888938021054,1,0
970,1,Bachelor's,3721.75,Employed,0.02,723,10736.96,10.16,36,347.26,8,57699.2,21604.6,3,0,3,4.159557267606473,4.4932200099828075,0,0
971,0,Master's,2147.54,Self-employed,0.34,687,12000.17,12.8,36,403.18,3,25755.59,21670.26,3,0,3,2.1475095769476598,10.096570103810473,2,2
972,0,Bachelor's,3306.3,Unemployed,0.23,664,4703.44,13.93,36,160.59,4,27354.24,25283.69,2,0,3,8.435442994914363,11.09167280831052,0,4
973,1,Master's,3697.77,Retired,0.2,673,4073.61,10.33,36,132.08,4,48682.95,34090.85,0,0,0,10.892854249670439,8.40315141132573,2,1
974,1,Bachelor's,2463.01,Retired,0.24,680,556.72,10.88,36,18.19,8,51651.65,6263.75,5,0,5,53.08973990515879,1.4552294069986147,0,1
975,0,Master's,2621.11,Self-employed,0.29,736,13779.07,10.4,36,447.2,3,18860.31,11039.4,0,0,1,2.282688164005263,7.023893032511129,2,2
976,1,Bachelor's,3630.43,Employed,0.21,703,11245.8,8.45,36,354.74,5,30153.68,17581.99,6,2,6,3.8739049245051485,6.996952942393764,0,0
977,1,High School,1569.02,Employed,0.14,573,500.0,13.77,36,17.03,4,13612.49,2956.68,2,0,2,37.656479999999995,2.6064415841627797,1,0
978,1,PhD,2138.96,Employed,0.15,737,11713.41,13.16,36,395.57,3,37597.37,34784.59,2,0,2,2.191293568653364,11.10224145997446,4,0
979,1,Master's,2038.93,Employed,0.22,624,12381.04,13.57,60,285.33,6,40963.88,36942.07,1,0,2,1.9761797070359193,10.82184695395065,2,0
980,1,Other,5464.13,Self-employed,0.15,604,23279.73,15.17,36,808.94,3,43644.07,13732.04,2,0,2,2.816594522359151,3.775644205501458,3,2
981,1,Bachelor's,2198.94,Employed,0.08,682,17678.74,12.52,36,591.59,6,33871.3,15702.94,2,0,3,1.4925995857170815,5.5632727412293,0,0
982,1,Bachelor's,3076.89,Employed,0.19,811,3417.82,7.61,36,106.49,5,36992.46,14558.69,2,0,3,10.802991380470592,4.722699706913247,0,0
983,1,Master's,4458.49,Employed,0.13,787,23194.56,10.71,36,756.18,4,35894.55,14065.72,2,0,3,2.30665638839452,4.7023472922769605,2,0
984,1,High School,1919.66,Employed,0.05,762,2706.03,11.21,60,59.12,7,19936.25,6757.39,2,0,3,8.512810279265196,4.067398833782683,1,0
985,1,PhD,5118.78,Retired,0.33,577,13387.47,11.93,36,444.21,4,56588.69,23221.52,4,0,4,4.5882724667170125,4.924274444239653,4,1
986,1,High School,5388.59,Employed,0.12,732,6971.89,12.77,36,234.14,6,53744.92,25750.85,2,0,2,9.274827916103094,5.749570378000376,1,0
987,1,High School,846.2,Employed,0.03,655,26054.96,12.21,36,868.01,3,13137.72,2343.68,1,0,1,0.38973001685667535,2.1407184808322905,1,0
988,1,High School,3747.8,Employed,0.1,642,5996.54,13.54,36,203.61,5,58397.95,19731.73,1,0,3,7.499924956725046,4.054607396321275,1,0
989,0,Bachelor's,5629.47,Employed,0.34,604,500.0,16.13,36,17.61,5,50876.99,25356.56,3,0,3,135.10728,5.980674564277487,0,0
990,1,High School,2402.94,Retired,0.18,519,27348.94,11.1,36,896.66,6,43446.27,22409.58,5,1,6,1.0543472617220264,6.1895983245512225,1,1
991,1,High School,4184.56,Employed,0.14,709,8018.64,15.38,60,192.37,3,54740.53,22068.06,1,0,1,6.262248959923379,4.83767183109115,1,0
992,1,Bachelor's,1367.04,Employed,0.33,677,14988.46,11.24,36,492.41,1,15003.88,5917.99,1,0,1,1.0944740153424701,4.733167687291554,0,0
993,1,Bachelor's,1169.44,Employed,0.33,682,14228.39,10.27,36,460.92,5,21926.13,13227.87,1,0,1,0.9862872749481847,7.239510118748726,0,0
994,1,Master's,2346.42,Self-employed,0.45,667,4476.35,14.37,36,153.8,4,22629.68,8557.0,3,0,3,6.290178381940644,4.53758073468118,2,2
995,1,High School,1685.25,Employed,0.08,672,19997.04,13.27,36,676.38,6,35342.55,12544.05,0,0,1,1.011299672351508,4.259132405556474,1,0
996,1,High School,3747.71,Employed,0.27,681,14362.76,11.65,36,474.65,1,30621.18,23395.64,4,0,4,3.1311892700288806,9.168414803087275,1,0
997,1,High School,3675.71,Retired,0.17,684,12241.55,14.84,36,423.4,5,31196.83,21689.06,1,0,3,3.603180969730141,8.342793803088327,1,1
999,1,Bachelor's,4883.76,Retired,0.13,692,500.0,11.77,36,16.55,12,89252.98,42558.17,1,0,2,117.21024,5.721915839672804,0,1
1000,1,Bachelor's,2114.21,Employed,0.04,698,16118.98,9.9,60,341.69,8,38966.43,4188.58,0,0,0,1.5739531905865012,1.2899041559619395,0,0
1001,0,Bachelor's,3109.76,Employed,0.25,618,21034.93,13.11,36,709.86,7,47122.3,28644.87,11,0,11,1.7740548696858036,7.294602343264229,0,0
1002,1,Master's,3448.04,Employed,0.08,729,6324.54,14.11,60,147.52,4,45599.16,9705.49,0,0,0,6.542211765598762,2.554123365430416,2,0
1003,1,High School,4154.0,Employed,0.15,595,23389.6,14.94,36,810.12,4,32351.93,28386.65,2,0,2,2.1312036118616824,10.529195630677986,1,0
1004,1,Bachelor's,862.22,Employed,0.21,704,500.0,13.37,36,16.94,3,12519.04,11581.59,1,0,1,20.693279999999998,11.101416722048976,0,0
1005,1,High School,2306.03,Self-employed,0.16,773,19237.4,10.53,36,625.53,5,32814.57,14545.11,1,0,1,1.4384667366691963,5.319018960175312,1,2
1006,1,High School,5655.78,Employed,0.28,741,14407.02,10.22,36,466.36,5,53801.63,12892.28,1,0,4,4.710853458938767,2.8755143663862976,1,0
1007,1,High School,3834.86,Retired,0.09,647,28453.72,12.5,36,951.88,6,54451.18,35431.0,1,0,3,1.6173041697184058,7.80831563246196,1,1
1008,1,Bachelor's,3098.89,Employed,0.06,640,5119.78,12.16,36,170.44,5,50236.79,30512.85,5,0,7,7.263335533948725,7.288566805323349,0,0
