loan_paid_back,education_level,monthly_income,employment_status,debt_to_income_ratio,credit_score,loan_amount,interest_rate,loan_term,installment,num_of_open_accounts,total_credit_limit,current_balance,delinquency_history,public_records,num_of_delinquencies
1,"High School",3747.71,Employed,0.27,681,14362.76,11.65,36,474.65,1,30621.18,23395.64,4,0,4
1,"High School",3675.71,Retired,0.17,684,12241.55,14.84,36,423.40,5,31196.83,21689.06,1,0,3
1,Bachelor's,8712.28,Employed,0.04,815,12084.59,8.58,36,381.93,3,91320.89,71798.85,1,0,1
1,Bachelor's,4883.76,Retired,0.13,692,500.00,11.77,36,16.55,12,89252.98,42558.17,1,0,2
1,Bachelor's,2114.21,Employed,0.04,698,16118.98,9.90,60,341.69,8,38966.43,4188.58,0,0,0
0,Bachelor's,3109.76,Employed,0.25,618,21034.93,13.11,36,709.86,7,47122.30,28644.87,11,0,11
1,Master's,3448.04,Employed,0.08,729,6324.54,14.11,60,147.52,4,45599.16,9705.49,0,0,0
1,"High School",4154.00,Employed,0.15,595,23389.60,14.94,36,810.12,4,32351.93,28386.65,2,0,2
1,Bachelor's,862.22,Employed,0.21,704,500.00,13.37,36,16.94,3,12519.04,11581.59,1,0,1
1,"High School",2306.03,Self-employed,0.16,773,19237.40,10.53,36,625.53,5,32814.57,14545.11,1,0,1
1,"High School",5655.78,Employed,0.28,741,14407.02,10.22,36,466.36,5,53801.63,12892.28,1,0,4
1,"High School",3834.86,Retired,0.09,647,28453.72,12.50,36,951.88,6,54451.18,35431.00,1,0,3
1,Bachelor's,3098.89,Employed,0.06,640,5119.78,12.16,36,170.44,5,50236.79,30512.85,5,0,7
1,Bachelor's,2216.40,Self-employed,0.07,776,13655.54,8.59,36,431.64,4,39760.45,31290.41,3,0,3
1,Master's,2796.63,Employed,0.07,670,20065.37,14.33,36,689.01,2,24947.33,17486.87,0,2,0
1,PhD,3102.90,Employed,0.17,712,26584.73,10.98,36,870.10,3,41430.80,9406.21,0,0,0
1,Bachelor's,1752.34,Student,0.20,728,2363.87,9.89,36,76.15,4,25632.30,9380.41,4,0,5
1,"High School",3553.09,Employed,0.09,682,31007.08,11.18,36,1017.78,5,62720.50,16347.79,3,0,3
0,Master's,3156.42,Unemployed,0.09,651,500.00,14.51,36,17.21,1,43421.27,33665.38,3,0,3
1,Master's,2355.14,Employed,0.19,710,14712.01,11.02,36,481.79,9,35702.44,25829.45,1,0,3
1,Master's,2351.36,Employed,0.24,657,16690.78,12.46,60,375.17,6,33842.46,2739.99,0,1,0
1,"High School",1433.17,Employed,0.19,712,2548.33,9.48,36,81.61,5,24187.34,22673.34,2,0,3
1,Master's,5885.92,Employed,0.21,695,20267.67,10.92,36,662.77,4,44019.27,9128.91,5,0,5
1,Master's,4075.64,Employed,0.13,694,15352.05,11.55,60,338.02,4,28636.35,15794.48,2,0,2
1,Bachelor's,3596.26,Employed,0.12,780,12916.03,8.45,36,407.43,3,44166.54,9676.28,0,0,0
1,Master's,4179.12,Employed,0.43,634,11204.72,14.72,36,386.88,8,60496.69,57051.60,0,0,0
1,Master's,576.59,Employed,0.23,692,17617.31,15.51,60,423.85,8,17023.52,4468.06,3,0,4
1,Bachelor's,8372.77,Employed,0.05,641,15246.58,12.89,60,346.05,2,75703.90,13584.16,1,0,2
1,Master's,618.53,Employed,0.07,690,21101.27,13.30,36,714.04,5,10260.59,3960.17,0,0,0
1,Master's,5161.71,Employed,0.16,759,5723.36,11.74,36,189.39,4,38629.68,6202.87,3,0,3
1,PhD,3201.08,Employed,0.15,682,9913.24,14.40,36,340.74,4,58421.41,40164.64,3,0,4
1,Other,1597.42,Employed,0.09,673,29449.23,16.61,36,1044.24,4,23441.56,19484.41,3,0,3
1,Bachelor's,3221.87,Self-employed,0.01,571,500.00,11.22,36,16.42,3,56225.41,52258.22,1,0,1
1,"High School",4051.27,Employed,0.26,664,17744.57,12.65,36,594.90,5,73545.78,32457.82,1,0,1
0,"High School",2236.34,Employed,0.11,648,1989.94,15.21,60,47.56,3,32191.96,27402.21,2,0,2
1,Other,6220.90,Employed,0.21,582,12588.99,12.58,36,421.63,2,91639.49,13928.67,1,0,2
0,Bachelor's,1223.24,Employed,0.10,650,14372.49,11.64,36,474.90,3,19613.41,10426.75,1,0,1
1,Bachelor's,1599.11,Employed,0.16,696,25106.21,11.93,36,833.05,6,26310.36,4762.31,4,0,5
1,Bachelor's,1416.21,Employed,0.13,721,2948.15,11.85,36,97.71,6,20269.41,7672.35,3,0,5
1,"High School",1281.85,Employed,0.20,794,13349.75,13.20,60,305.12,5,25211.20,21415.61,5,0,6
1,Bachelor's,3343.69,Employed,0.14,691,17425.68,11.64,60,384.46,4,40671.40,3611.02,1,0,1
1,Master's,7924.04,Employed,0.06,850,15027.45,10.12,36,485.74,5,82485.22,28396.00,0,0,0
1,"High School",5040.70,Self-employed,0.27,648,17946.91,15.64,36,627.77,4,61787.43,40804.61,5,0,5
1,Master's,2518.98,Employed,0.06,646,22476.74,14.04,60,523.46,3,36471.92,21846.11,3,0,3
1,Bachelor's,6964.16,Employed,0.23,808,2031.31,11.80,60,44.98,5,91051.27,15863.87,0,0,0
0,Bachelor's,5615.99,Employed,0.45,620,19822.33,13.43,36,672.01,5,66428.57,34845.48,3,0,3
1,Bachelor's,2023.16,Employed,0.16,665,31236.46,12.76,36,1048.87,3,17118.05,13636.80,1,0,1
0,Master's,2536.66,Unemployed,0.21,678,536.88,16.97,36,19.13,6,42155.69,20534.71,1,0,1
1,Bachelor's,3600.48,Employed,0.28,689,7782.76,13.62,36,264.56,4,55668.59,36910.91,4,0,4
1,Bachelor's,1893.11,Employed,0.23,623,9407.14,12.95,36,316.74,4,25828.55,2595.76,3,0,4
1,Bachelor's,1669.82,Employed,0.25,694,21323.60,13.42,60,489.77,1,26796.75,3582.55,1,0,2
1,Other,4711.94,Employed,0.16,781,12362.77,8.59,36,390.78,5,83336.82,17658.53,0,0,0
1,Bachelor's,5415.92,Self-employed,0.46,736,18892.23,11.34,60,413.97,7,61272.35,15466.71,2,1,3
1,Master's,1641.09,Employed,0.35,717,20558.13,9.03,36,654.03,4,14860.92,11501.48,3,0,4
1,Bachelor's,3764.86,Self-employed,0.20,705,6618.40,11.70,36,218.88,3,29130.25,18060.38,4,0,4
1,"High School",3727.96,Employed,0.13,557,16493.72,15.35,60,395.42,8,42491.17,9102.51,4,0,4
0,"High School",1560.89,Unemployed,0.13,601,3700.40,16.37,60,90.72,6,28212.92,25917.02,3,0,3
1,"High School",3674.24,Employed,0.07,781,16497.96,10.39,36,535.37,5,69924.95,18146.58,4,0,4
1,"High School",4128.31,Employed,0.23,674,26601.36,9.49,60,558.55,6,69038.09,28645.29,0,0,1
1,Bachelor's,4247.43,Self-employed,0.20,729,8420.83,8.90,36,267.39,7,67306.01,40066.11,1,0,1
1,"High School",2536.43,Employed,0.12,687,8332.62,11.72,36,275.65,5,21723.51,6051.40,1,0,2
1,Master's,3597.79,Employed,0.22,587,18893.24,11.43,60,414.85,3,24710.56,22096.34,3,0,5
1,Other,3352.53,Self-employed,0.14,690,25121.68,7.24,36,778.44,8,32393.84,26271.14,2,0,2
1,Bachelor's,3152.98,Employed,0.23,689,8993.60,9.85,60,190.42,8,63868.46,24234.54,1,0,3
1,Bachelor's,5093.72,Employed,0.20,730,28592.24,9.18,36,911.62,6,95809.36,55859.58,2,0,2
1,Bachelor's,1684.21,Self-employed,0.03,813,28747.46,8.35,36,905.49,6,20014.89,8439.98,0,0,1
1,Bachelor's,1798.24,Employed,0.28,788,16359.61,10.69,36,533.19,7,29989.29,26573.39,2,0,3
1,Bachelor's,1579.02,Employed,0.09,709,14939.76,9.90,36,481.36,5,21806.35,9115.55,0,0,1
1,Bachelor's,5413.16,Employed,0.20,673,16256.75,12.24,36,541.82,7,101551.49,50079.62,4,0,4
1,Bachelor's,2961.36,Employed,0.18,665,30015.37,14.80,36,1037.56,4,50173.43,24471.05,2,0,2
1,Bachelor's,2059.02,Employed,0.19,638,17991.70,12.61,36,602.84,9,32868.05,14743.02,0,0,0
1,Bachelor's,6389.00,Employed,0.21,797,16624.65,11.16,36,545.53,6,69661.52,61073.06,2,0,2
1,Master's,2594.44,Employed,0.31,850,19794.92,6.16,36,603.64,4,29296.62,12548.34,1,0,1
1,Other,808.93,Employed,0.22,768,15492.55,11.20,36,508.67,4,17451.14,14305.36,3,0,4
1,Master's,2026.13,Self-employed,0.11,696,4331.88,13.51,36,147.02,6,36931.89,26136.01,1,0,2
1,Bachelor's,3161.18,Employed,0.16,596,16601.15,15.45,60,398.87,2,56742.33,28089.24,1,0,1
1,Master's,3728.00,Employed,0.14,652,12184.52,10.77,36,397.58,8,54114.16,46614.77,2,1,2
1,Bachelor's,1987.57,Employed,0.27,791,22193.90,10.07,36,716.86,2,17556.90,10998.35,1,0,3
1,Master's,2311.05,Employed,0.06,632,24523.94,14.78,60,580.59,6,46774.81,17119.55,3,0,4
1,PhD,2218.02,Employed,0.47,610,3982.13,12.70,36,133.60,4,38443.66,35987.94,1,0,2
1,"High School",4353.13,Employed,0.09,618,20849.39,10.37,36,676.38,2,77012.09,61495.01,2,0,2
1,"High School",6635.71,Employed,0.37,610,5207.06,16.85,36,185.26,4,63957.46,56832.90,2,0,3
1,Bachelor's,1914.33,Employed,0.20,658,5035.55,14.08,36,172.30,4,26659.64,11694.49,1,0,1
1,"High School",6920.69,Self-employed,0.27,679,24230.40,10.24,36,784.58,6,121497.38,47106.03,2,0,2
1,Bachelor's,3309.38,Employed,0.10,698,7284.14,14.40,36,250.37,3,58720.17,9199.33,1,0,1
1,Master's,2702.07,Employed,0.34,693,26811.67,13.66,36,911.94,7,32131.94,6790.11,2,0,3
1,Bachelor's,2486.12,Employed,0.16,702,16174.13,14.40,36,555.94,12,33112.31,27126.41,3,0,3
1,Bachelor's,1656.47,Employed,0.10,686,500.00,10.48,36,16.25,5,28462.62,21560.06,2,0,2
1,Bachelor's,1773.81,Employed,0.19,689,16560.84,10.00,36,534.37,6,34067.89,7285.31,1,0,2
1,"High School",1621.24,Retired,0.25,671,16043.45,14.16,36,549.57,8,21040.31,17789.79,3,0,3
1,Master's,1527.52,Self-employed,0.18,645,19043.07,12.50,36,637.06,2,28036.56,2496.71,2,0,3
1,Bachelor's,3724.05,Employed,0.23,850,11989.13,9.43,36,383.66,4,36254.69,25669.06,0,0,0
1,Bachelor's,10358.09,Employed,0.10,659,18344.33,12.96,60,417.01,7,159832.47,145576.57,1,0,1
1,Master's,1872.24,Employed,0.30,682,3661.94,14.49,60,86.14,7,20491.56,7769.43,2,1,2
0,Bachelor's,2486.73,Unemployed,0.15,678,500.00,14.77,36,17.28,2,38813.15,33259.75,2,0,2
1,"High School",5311.68,Employed,0.37,803,676.46,8.92,60,14.02,5,64856.86,46550.93,3,0,3
1,Master's,1607.36,Retired,0.12,689,9257.05,12.10,36,307.91,7,22917.77,10497.95,0,0,0
1,Bachelor's,1270.28,Self-employed,0.08,776,5702.54,10.82,36,186.21,5,17891.91,10543.42,1,0,1
0,Master's,920.34,Unemployed,0.16,674,4866.56,12.39,36,162.55,5,21478.74,18951.92,2,0,3
1,"High School",3041.69,Employed,0.13,612,11551.59,12.26,36,385.11,4,57451.70,33828.05,3,0,5
0,"High School",2008.93,Unemployed,0.22,752,12209.12,10.06,36,394.30,6,32532.54,28058.04,2,0,4
1,Master's,1332.90,Employed,0.19,620,8515.65,12.27,36,283.94,2,17824.79,15100.76,1,0,2
0,Bachelor's,1960.76,Student,0.29,786,17300.93,9.21,60,360.90,6,24127.55,3078.47,4,0,4
1,Bachelor's,4929.06,Employed,0.14,651,17441.37,13.09,36,588.43,7,59798.14,46073.26,2,0,3
0,Bachelor's,2265.56,Self-employed,0.18,678,1873.79,10.21,36,60.65,5,24262.91,4698.52,1,0,1
1,Bachelor's,4814.54,Employed,0.36,675,22560.84,12.70,36,756.91,6,63538.24,24375.68,3,0,3
0,"High School",3784.87,Employed,0.17,627,4033.67,12.65,60,91.06,3,39293.39,30670.27,2,0,3
1,Bachelor's,3178.12,Employed,0.06,821,500.00,10.00,60,10.62,3,46013.15,36644.15,0,0,0
1,"High School",2873.40,Employed,0.24,668,13540.46,10.88,36,442.53,3,26954.17,5324.61,3,0,3
1,Bachelor's,4330.37,Employed,0.12,573,12986.71,14.41,36,446.45,5,77209.04,17522.48,0,0,0
1,PhD,3442.75,Employed,0.02,731,20919.61,11.15,36,686.37,7,38032.19,34321.33,2,0,2
0,Bachelor's,3242.71,Student,0.23,569,25194.72,18.51,36,917.31,1,58810.79,38442.97,0,0,1
1,Master's,900.73,Self-employed,0.25,662,11831.57,7.31,60,236.01,7,12413.16,3424.51,3,0,4
1,"High School",2393.18,Self-employed,0.29,614,2687.91,13.56,36,91.29,6,28079.15,12029.34,2,0,2
1,Master's,1138.62,Self-employed,0.11,681,4657.02,12.51,60,104.80,5,22146.46,1665.45,2,0,2
1,Bachelor's,1507.92,Employed,0.29,800,3555.12,9.54,36,113.95,4,22028.11,20522.70,2,1,3
1,Bachelor's,5275.71,Unemployed,0.08,708,5154.64,10.22,36,166.86,6,49401.37,33998.26,0,0,0
1,Bachelor's,2622.71,Employed,0.11,582,26234.13,15.46,36,915.34,3,25762.79,3339.76,3,0,3
1,Bachelor's,7761.27,Employed,0.18,587,25596.17,17.79,36,922.67,5,107790.42,35072.83,1,0,1
1,Bachelor's,4443.74,Employed,0.08,724,8388.40,12.17,36,279.30,1,70122.31,4993.61,0,0,0
1,"High School",1906.13,Employed,0.07,743,17657.28,10.52,36,574.07,9,41436.06,18082.13,1,0,1
1,"High School",2248.08,Employed,0.23,637,22242.03,11.62,36,734.72,5,40647.66,31231.66,2,0,2
0,Master's,4234.05,Unemployed,0.16,735,3969.46,12.09,36,132.01,1,56923.14,26168.36,1,0,1
1,Other,3986.30,Employed,0.25,588,12431.88,13.39,36,421.22,9,78714.48,32674.97,6,0,6
1,"High School",5123.39,Employed,0.30,724,18025.60,13.85,60,418.02,3,81234.73,40626.16,5,0,5
1,Bachelor's,775.65,Employed,0.09,762,21276.93,14.08,36,728.02,6,19788.72,3742.43,1,0,2
1,"High School",1119.30,Employed,0.30,751,5080.68,13.46,60,116.80,6,20437.89,13529.74,4,0,4
1,"High School",1999.46,Employed,0.23,727,24006.13,9.47,60,503.82,6,20359.73,13444.22,1,0,1
0,Bachelor's,4288.98,Employed,0.23,550,4521.04,15.64,36,158.14,6,81046.39,16894.89,3,0,3
1,Master's,4629.66,Self-employed,0.07,645,9825.75,13.77,60,227.46,5,49995.64,26768.05,1,0,1
1,"High School",523.92,Employed,0.18,658,21085.66,14.10,36,721.68,7,15011.62,5884.79,3,0,3
0,Master's,1696.34,Unemployed,0.15,656,3238.74,11.37,36,106.60,5,28694.49,10758.29,4,0,6
1,"High School",4023.70,Employed,0.33,599,500.00,14.40,36,17.19,7,50202.34,40149.56,0,0,1
1,Master's,1558.35,Employed,0.09,850,20225.09,10.69,60,436.62,5,17209.87,15439.19,0,1,0
1,Bachelor's,3411.72,Employed,0.40,610,18388.97,12.68,60,415.40,3,40754.84,8174.35,2,0,3
1,Bachelor's,3816.84,Employed,0.14,596,12114.66,16.03,36,426.09,6,66104.24,42866.75,1,0,2
1,Master's,2153.64,Employed,0.14,635,8589.11,10.34,36,278.52,4,22087.15,17938.65,7,0,7
1,"High School",3040.32,Employed,0.31,768,19357.92,11.42,36,637.61,3,37852.59,26086.93,3,0,3
0,"High School",2686.32,Employed,0.21,667,37165.12,10.86,36,1214.28,4,27195.93,18914.49,3,2,4
1,"High School",3952.95,Unemployed,0.17,784,24234.32,9.30,36,774.03,6,43108.70,27272.25,1,0,1
1,Bachelor's,2549.36,Employed,0.24,640,23327.18,13.68,36,793.65,3,48341.42,11789.23,3,0,3
1,"High School",979.17,Employed,0.10,679,17841.50,14.22,36,611.69,3,19717.22,16911.77,4,0,4
1,Bachelor's,4110.93,Employed,0.10,713,1769.85,9.28,36,56.51,7,69823.68,20873.45,2,0,2
0,"High School",2887.55,Student,0.19,610,8146.24,13.51,36,276.48,7,43641.99,30024.15,3,0,4
1,"High School",4093.51,Employed,0.08,605,16624.63,10.78,60,359.64,2,67579.89,25349.75,2,0,4
1,Other,1772.32,Employed,0.22,765,13262.23,8.58,36,419.15,9,38247.58,4591.70,0,0,0
1,Master's,2507.93,Retired,0.17,559,23453.96,16.85,36,834.45,2,46097.10,17680.13,2,0,2
1,"High School",2173.17,Employed,0.13,627,21334.34,9.02,36,678.62,6,27165.01,22196.30,0,0,0
1,Master's,5069.84,Retired,0.19,733,28107.47,11.73,36,929.95,3,56247.77,25785.25,1,0,1
1,Bachelor's,4411.93,Employed,0.17,741,5545.74,12.31,36,185.02,5,35507.56,9943.37,3,0,3
1,"High School",7279.99,Employed,0.23,693,36291.60,15.21,36,1261.80,6,109887.22,87963.95,1,2,1
1,Bachelor's,2754.03,Employed,0.29,659,11800.02,12.17,36,392.89,8,36469.98,3301.63,2,0,5
1,PhD,1392.48,Self-employed,0.05,841,28895.72,9.98,36,932.11,6,25170.40,7968.02,2,1,3
1,Master's,1578.43,Employed,0.28,717,8275.15,9.95,36,266.82,7,30510.05,4745.29,0,0,0
1,Master's,5109.36,Self-employed,0.28,789,20023.85,9.61,36,642.45,7,95494.66,39774.75,2,0,2
1,Bachelor's,6533.73,Employed,0.14,709,35948.35,9.18,36,1146.16,4,82629.20,25301.52,1,0,2
0,Bachelor's,1335.39,Unemployed,0.25,649,6163.56,13.00,60,140.24,5,13651.42,11866.70,4,0,4
1,Bachelor's,2186.91,Employed,0.31,784,23543.60,9.55,36,754.72,7,20457.81,3965.08,6,0,6
1,Master's,1514.73,Employed,0.04,591,21101.94,17.08,36,753.18,8,33147.78,28138.09,4,0,4
1,Master's,9799.18,Employed,0.15,643,13219.13,12.62,36,442.99,7,179861.10,10910.15,7,0,9
0,"High School",3726.23,Unemployed,0.24,712,22353.09,12.90,36,752.09,7,31161.90,28141.73,1,0,2
0,Bachelor's,1746.58,Employed,0.26,737,13997.53,9.43,60,293.50,3,18607.06,2332.61,4,2,4
0,Bachelor's,1690.43,Unemployed,0.06,600,22907.11,15.77,36,802.75,3,18086.34,8448.50,0,0,1
1,"High School",7065.56,Employed,0.17,620,17237.18,10.59,36,560.98,3,75897.89,63854.66,0,0,0
1,Bachelor's,4349.22,Employed,0.35,635,18568.82,14.52,36,639.34,4,77127.09,47533.17,3,0,4
1,PhD,3016.47,Employed,0.28,679,17985.67,14.41,60,422.33,5,42173.26,4710.43,1,0,1
1,Other,2285.22,Employed,0.21,577,3818.93,11.59,36,126.10,6,40235.78,22728.73,3,0,3
1,Master's,2321.03,Employed,0.09,622,5539.42,12.48,36,185.26,3,23777.72,10941.18,3,0,3
0,"High School",1286.37,Unemployed,0.19,579,5483.09,11.60,36,181.07,5,14497.42,7583.03,1,0,2
1,Bachelor's,1934.53,Employed,0.25,616,4213.41,15.12,36,146.31,6,23344.10,1720.94,3,0,3
0,"High School",2248.47,Unemployed,0.15,679,11273.19,9.68,36,362.06,7,30032.32,24152.79,1,0,1
1,Bachelor's,2725.41,Employed,0.19,655,500.00,14.57,36,17.23,7,34479.01,5660.01,2,0,2
1,Master's,2817.47,Retired,0.10,810,16986.90,10.77,60,367.39,8,30436.61,25836.41,1,0,2
1,PhD,5257.40,Employed,0.11,687,7432.08,12.74,60,168.12,7,39684.24,21109.47,4,0,4
1,Master's,1909.10,Employed,0.13,703,17705.45,10.35,36,574.22,3,15320.60,13264.10,1,0,1
1,"High School",6867.26,Employed,0.01,712,16686.18,9.62,36,535.44,9,81681.33,28234.11,2,0,2
1,"High School",2753.68,Retired,0.55,645,6884.23,16.44,60,169.02,6,46231.99,12535.03,2,0,3
1,PhD,3672.70,Employed,0.31,760,16825.91,8.71,36,532.79,0,57943.99,35975.68,2,0,2
1,Master's,5554.01,Employed,0.19,653,8202.55,12.83,36,275.71,6,55297.88,18326.80,2,0,2
1,Bachelor's,4104.32,Employed,0.25,850,35041.07,10.93,60,760.66,3,65721.83,56615.60,2,0,3
1,Bachelor's,4647.86,Student,0.14,642,4684.41,11.35,60,102.67,2,68716.73,50885.04,1,0,1
1,Bachelor's,2084.23,Employed,0.07,727,21311.79,9.03,36,678.01,7,32947.14,23966.28,2,2,2
1,Bachelor's,2705.74,Unemployed,0.04,687,22272.41,14.78,36,769.68,6,34953.76,9444.40,3,1,3
1,"High School",4628.90,Employed,0.23,613,22047.06,13.93,36,752.77,4,77958.34,48955.55,1,0,2
1,Bachelor's,4692.50,Employed,0.12,557,36771.19,15.19,60,878.46,3,64125.69,16974.59,0,0,0
1,Bachelor's,3322.51,Employed,0.29,693,16356.62,12.30,36,545.62,7,31292.82,24099.78,2,0,2
1,"High School",4607.26,Student,0.11,789,15510.00,9.18,36,494.51,2,74081.84,51067.87,2,0,2
1,Other,1833.63,Self-employed,0.14,740,21366.31,13.25,60,488.89,4,27984.69,18404.95,2,0,2
1,"High School",4481.82,Employed,0.20,765,40321.30,11.21,36,1324.08,6,38082.61,27815.19,4,0,5
1,Bachelor's,5227.96,Self-employed,0.04,671,27409.26,12.20,36,913.00,1,44659.96,19198.15,0,0,1
1,Bachelor's,3013.62,Employed,0.09,678,11610.96,10.03,60,246.87,4,50379.25,8498.67,0,0,1
1,Bachelor's,3345.65,Employed,0.33,722,39324.57,11.70,60,868.80,5,44068.28,33949.34,2,1,4
1,"High School",888.72,Employed,0.26,730,16064.21,12.29,36,535.79,4,17916.85,7260.10,4,0,4
1,Bachelor's,6912.18,Retired,0.03,617,17231.05,12.46,36,576.11,3,50704.19,46178.72,1,0,1
1,"High School",3710.44,Employed,0.08,587,32911.21,9.87,36,1059.94,11,59545.18,19004.04,4,0,4
0,Bachelor's,4277.99,Student,0.27,618,15222.83,13.00,36,512.92,3,32313.12,18304.61,1,0,1
1,"High School",3684.83,Employed,0.17,564,9274.06,18.05,36,335.51,4,60691.58,44862.34,3,0,4
1,"High School",3977.87,Employed,0.33,677,21071.05,12.19,36,701.77,3,62533.10,50143.23,6,0,7
1,Other,3811.10,Employed,0.11,695,29208.02,11.85,36,968.03,6,72290.96,49233.39,1,0,1
1,Bachelor's,7319.86,Self-employed,0.12,654,9786.89,16.64,36,347.18,4,81353.02,45328.89,5,0,5
1,"High School",13357.96,Employed,0.35,768,21755.05,9.58,36,697.69,6,160296.06,141050.87,2,0,2
1,Other,5803.31,Employed,0.22,663,11785.66,14.74,36,407.05,7,100763.74,26845.79,6,0,6
0,"High School",6391.04,Employed,0.15,568,9527.43,14.79,60,225.61,8,93166.82,86608.69,2,0,2
1,"High School",2309.82,Employed,0.25,667,9037.55,13.34,60,207.21,9,24585.37,13001.99,2,0,2
1,"High School",2651.90,Employed,0.23,577,23871.94,14.98,36,827.29,3,38361.65,5606.00,1,0,1
1,Master's,3765.75,Employed,0.48,645,20358.90,11.50,36,671.36,8,72410.55,56896.55,3,0,3
1,Bachelor's,4173.44,Employed,0.06,703,21099.22,13.56,60,486.14,7,42262.86,14378.91,1,0,1
1,"High School",3788.03,Employed,0.28,705,23527.98,12.79,60,532.81,3,46147.95,42181.26,1,0,2
1,"High School",1696.74,Retired,0.13,653,6150.14,11.25,60,134.49,4,24572.06,12784.23,2,0,2
1,Bachelor's,2352.00,Employed,0.07,667,8714.78,9.31,60,182.22,3,44304.24,16866.03,0,0,2
1,Bachelor's,2426.92,Employed,0.08,626,4235.74,13.30,36,143.33,6,21893.76,17848.45,3,0,4
1,Master's,3993.44,Employed,0.26,668,26924.29,13.06,36,907.96,5,63865.86,15583.84,4,0,5
1,Bachelor's,2496.24,Employed,0.05,718,22454.46,11.14,36,736.62,5,26738.86,24830.77,1,0,1
1,Bachelor's,2678.71,Employed,0.29,712,5470.13,11.20,60,119.48,5,47295.74,30706.61,1,0,4
0,Master's,2582.11,Unemployed,0.05,638,16133.44,13.17,36,544.92,3,22162.02,16048.37,3,0,3
1,Bachelor's,4407.10,Employed,0.01,675,15335.69,14.10,36,524.88,4,42750.93,19341.36,3,0,3
1,Bachelor's,6223.07,Employed,0.25,745,23494.66,10.05,36,758.66,4,77706.28,11452.73,3,0,3
1,"High School",1874.25,Self-employed,0.14,734,2568.01,9.84,36,82.67,6,31983.29,27624.49,0,0,0
1,Bachelor's,4779.84,Self-employed,0.04,665,19992.84,14.11,60,466.34,4,39017.42,19076.97,1,0,1
1,Master's,1757.81,Self-employed,0.22,673,16866.74,10.58,60,363.20,12,30854.27,13719.45,6,0,6
1,"High School",4473.04,Employed,0.20,705,6975.57,8.16,60,141.97,6,35398.55,14510.85,5,0,5
1,Bachelor's,1415.61,Self-employed,0.09,698,25569.73,12.46,60,574.75,5,22004.72,10855.97,0,0,2
1,Bachelor's,6932.92,Retired,0.16,732,17192.53,14.07,60,400.66,4,75262.86,48870.01,0,0,1
1,"High School",2568.27,Employed,0.34,754,15148.91,4.80,36,452.67,4,34384.10,27296.27,5,0,5
1,"High School",3444.27,Employed,0.10,691,21585.66,10.59,36,702.50,5,40942.63,11655.80,1,0,2
0,"High School",3240.56,Unemployed,0.33,787,21742.84,11.28,36,714.72,6,37984.32,6575.85,0,0,1
1,Bachelor's,6839.26,Student,0.24,698,7386.35,13.89,36,252.05,10,71685.95,22822.94,2,0,3
1,Bachelor's,2037.69,Employed,0.18,600,20760.07,12.42,36,693.70,7,20651.18,18773.77,3,0,3
1,Bachelor's,2928.97,Retired,0.29,703,28754.57,10.77,36,938.26,3,46210.93,35818.84,2,0,3
1,"High School",3323.30,Self-employed,0.23,704,21782.44,13.59,36,740.14,5,49340.07,41150.41,0,0,0
1,Bachelor's,5429.71,Self-employed,0.21,684,21927.87,13.69,36,746.15,7,94683.31,67384.14,3,0,5
1,"High School",1917.64,Employed,0.28,719,9383.77,7.23,36,290.73,3,25331.44,6386.94,3,0,3
1,"High School",840.47,Employed,0.06,612,11590.10,14.14,60,270.52,7,19517.03,7630.10,2,0,2
1,Bachelor's,1519.95,Employed,0.14,654,8118.01,14.69,60,191.81,5,14793.95,9164.09,1,0,2
1,Bachelor's,4673.53,Employed,0.35,630,35214.16,12.28,60,788.31,2,42435.33,37970.65,1,0,2
1,Master's,3167.21,Self-employed,0.46,743,21175.17,10.50,36,688.24,5,51153.44,47056.72,0,0,0
1,"High School",2902.23,Employed,0.04,612,23753.81,14.84,36,821.57,7,55822.64,12696.20,0,0,2
1,Bachelor's,1821.57,Employed,0.32,695,21017.26,9.62,36,674.42,3,23900.79,11555.37,2,0,2
1,Bachelor's,3155.23,Employed,0.24,665,18989.57,15.10,36,659.21,3,40225.51,26396.55,3,0,3
0,Bachelor's,4107.49,Employed,0.16,647,10861.48,12.20,60,242.71,4,61743.78,40622.86,1,0,1
1,"High School",2818.85,Self-employed,0.28,773,25528.05,9.94,36,823.00,3,24186.17,21326.43,4,1,4
1,Master's,6588.91,Employed,0.12,844,11678.39,9.56,36,374.42,5,115457.76,85215.01,0,1,0
0,Bachelor's,5021.67,Unemployed,0.14,646,8599.54,15.43,36,299.92,11,94699.96,71338.51,0,0,1
1,Master's,2795.90,Self-employed,0.01,612,11186.13,16.55,36,396.32,2,29320.75,16767.54,1,0,1
1,Other,4579.65,Employed,0.10,722,10585.26,12.81,36,355.69,7,38224.40,16184.19,3,0,5
1,PhD,3154.00,Employed,0.14,583,500.00,16.34,36,17.66,1,24372.98,21515.68,3,0,4
0,Bachelor's,3638.85,Self-employed,0.20,722,18060.65,10.97,36,591.03,4,36686.59,19775.98,2,0,3
0,PhD,2633.89,Unemployed,0.31,818,9631.56,5.75,60,185.09,3,20001.93,8671.21,2,0,2
0,"High School",3369.46,Unemployed,0.19,692,17535.39,14.16,36,600.68,7,65647.85,3458.46,1,0,1
1,"High School",1239.64,Employed,0.12,746,32811.74,10.34,36,1063.99,2,14298.72,9939.51,1,0,1
